관리기관명,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
경상남도 거제시청,사등면 성포리 374-2,차번인식,2,200,70도,30일,2023-06-01,055-639-3683,34.91845081,128.5218332,2025-11-04
경상남도 거제시청,양정동 599-1,방범,2,200,70도,30일,2023-07-01,055-639-3683,34.88594,128.6452483,2025-11-04
경상남도 거제시청,사등면 사곡리 757-1,방범,5,200,70도,30일,2023-09-01,055-639-3683,34.89900094,128.5716139,2025-11-04
경상남도 거제시청,하청면 황덕도길 109 부근,방범,3,200,70도,30일,2023-07-01,055-639-3683,35.00613731,128.6290271,2025-11-04
경상남도 거제시청,하청면 황덕도길 43 부근,방범,2,200,70도,30일,2023-07-01,055-639-3683,35.00813523,128.6243134,2025-11-04
경상남도 거제시청,하청면 황덕도길 163 부근,방범,2,200,70도,30일,2023-07-01,055-639-3683,35.009151,128.6245145,2025-11-04
경상남도 거제시청,장목면 시방리 170-13,방범,5,200,70도,30일,2023-10-01,055-639-3683,34.97014475,128.725508,2025-11-04
경상남도 거제시청,장목면 시방리 170-7,방범,2,200,70도,30일,2023-10-01,055-639-3683,34.96877581,128.725375,2025-11-04
경상남도 거제시청,장목면 시방리 산 19-17,방범,2,200,70도,30일,2023-10-01,055-639-3683,34.97112629,128.7258551,2025-11-04
경상남도 거제시청,장목면 시방리 65,방범,2,200,70도,30일,2023-10-01,055-639-3683,34.96817993,128.7280473,2025-11-04
경상남도 거제시청,장목면 시방리 731-23,방범,1,200,70도,30일,2023-10-01,055-639-3683,34.96477484,128.7088239,2025-11-04
경상남도 거제시청,남부면 다대리 102-4,방범,5,200,70도,30일,2023-11-01,055-639-3683,34.73537253,128.6305188,2025-11-04
경상남도 거제시청,남부면 다대리 458-1,방범,5,200,70도,30일,2023-11-01,055-639-3683,34.73254967,128.6279266,2025-11-04
경상남도 거제시청,남부면 다대리 458-1,방범,7,200,70도,30일,2023-11-01,055-639-3683,34.73183991,128.6297426,2025-11-04
경상남도 거제시청,하천침수방지(시민안전과사업),재난관리,2,200,70도,30일,2023-12-01,055-639-3683,34.90318077,128.6455693,2025-11-04
경상남도 거제시청,하천침수방지(시민안전과사업),재난관리,4,200,70도,30일,2023-12-01,055-639-3683,34.92612557,128.6536946,2025-11-04
경상남도 거제시청,고현동 694,방범,4,200,70도,30일,2023-12-01,055-639-3683,34.88221065,128.6234563,2025-11-04
경상남도 거제시청,하청면 석포리 42-4,방범,2,200,70도,30일,2023-12-01,055-639-3683,34.95508599,128.6003775,2025-11-04
경상남도 거제시청,구조라리 81-1,방범,2,200,70도,30일,2023-12-01,055-639-3683,34.80396476,128.6948258,2025-11-04
경상남도 거제시청,둔덕면 상둔리(유지삼거리),방범,4,200,70도,30일,2024-02-01,055-639-3683,34.87653168,128.5337151,2025-11-04
경상남도 거제시청,거제면 옥산리 748-3,방범,2,200,70도,30일,2023-12-01,055-639-3683,34.86240939,128.5826537,2025-11-04
경상남도 거제시청,장평동 56-6,방범,4,200,70도,30일,2023-12-01,055-639-3683,34.89062414,128.6138683,2025-11-04
경상남도 거제시청,사등면 성포리 598,방범,2,200,70도,30일,2023-12-01,055-639-3683,34.91402423,128.5166376,2025-11-04
경상남도 거제시청,거제면 남동리 30-2,도시공원,1,200,70도,30일,2024-01-01,055-639-3683,34.84815097,128.5905596,2025-11-04
경상남도 거제시청,남부면 다대1길6,방범,1,200,70도,30일,2024-01-01,055-639-3683,34.7379993,128.6287703,2025-11-04
경상남도 거제시청,장승포동 685,조기경보,6,200,70도,30일,2024-01-01,055-639-3683,34.86468667,128.7233064,2025-11-04
경상남도 거제시청,장평동 707-1,방범,2,200,70도,30일,2024-01-01,055-639-3683,34.88988741,128.6029286,2025-11-04
경상남도 거제시청,상동동 912-12,방범,1,200,70도,30일,2024-03-01,055-639-3683,34.86426991,128.6320907,2025-11-04
경상남도 거제시청,상동동 909-5,방범,2,200,70도,30일,2024-03-01,055-639-3683,34.86450918,128.6312866,2025-11-04
경상남도 거제시청,상동동 989-2,방범,2,200,70도,30일,2024-03-01,055-639-3683,34.8648004,128.6306173,2025-11-04
경상남도 거제시청,상동동 산 58-5,방범,2,200,70도,30일,2024-03-01,055-639-3683,34.86532752,128.6308479,2025-11-04
경상남도 거제시청,상동동 1093,방범,2,200,70도,30일,2024-03-01,055-639-3683,34.86704432,128.6317444,2025-11-04
경상남도 거제시청,상동동 811-5,방범,2,200,70도,30일,2024-03-01,055-639-3683,34.86624399,128.6340931,2025-11-04
경상남도 거제시청,옥포동 산 82-10,조기경보,5,200,70도,30일,2024-02-01,055-639-3683,34.88554222,128.6942313,2025-11-04
경상남도 거제시청,고현동 1020(한미비치빌 앞),방범,1,200,70도,30일,2024-04-01,055-639-3683,34.89546979,128.6259185,2025-11-04
경상남도 거제시청,일운면 지세포리 1390-7,방범,3,200,70도,30일,2024-05-01,055-639-3683,34.8280041,128.7018493,2025-11-04
경상남도 거제시청,일운면 와현리 619-12,방범,4,200,70도,30일,2024-05-01,055-639-3683,34.81189138,128.7053942,2025-11-04
경상남도 거제시청,남부면 다포리 10-1,방범,3,200,70도,30일,2024-08-01,055-639-3683,34.71479693,128.6281559,2025-11-04
경상남도 거제시청,양정동 270-1,방범,3,200,70도,30일,2024-08-01,055-639-3683,34.87197883,128.6491451,2025-11-04
경상남도 거제시청,둔덕면 거림리 194-4,방범,4,200,70도,30일,2024-08-01,055-639-3683,34.85557711,128.5120908,2025-11-04
경상남도 거제시청,장목면 송진포리 615-5,방범,4,200,70도,30일,2024-08-01,055-639-3683,35.01046536,128.684589,2025-11-04
경상남도 거제시청,거제면 오수리 639-2,방범,3,200,70도,30일,2024-08-01,055-639-3683,34.83894141,128.5948856,2025-11-04
경상남도 거제시청,장목면 율천리 341-6,방범,4,200,70도,30일,2024-08-01,055-639-3683,34.96820545,128.6882018,2025-11-04
경상남도 거제시청,하청면 유계리 107-6,방범,3,200,70도,30일,2024-08-01,055-639-3683,34.95626071,128.6399288,2025-11-04
경상남도 거제시청,고현동 1102-3,주정차단속,3,200,70도,30일,2022-08-01,055-639-3683,34.89524783,128.6230937,2025-11-04
경상남도 거제시청,덕포동 산41,방범,6,200,70도,30일,2024-09-01,055-639-3683,34.91976283,128.7128034,2025-11-04
경상남도 거제시청,덕포동 산41,방범,6,200,70도,30일,2024-09-01,055-639-3683,34.91986564,128.7123748,2025-11-04
경상남도 거제시청,동부면 오송리 284-35,방범,4,200,70도,30일,2024-08-01,055-639-3683,34.81988284,128.5868502,2025-11-04
경상남도 거제시청,상동동 1093,주정차단속,2,200,70도,30일,2024-10-01,055-639-3683,34.86745045,128.631992,2025-11-04
경상남도 거제시청,장평동 1142-5,방범,4,200,70도,30일,2024-08-01,055-639-3683,34.89049887,128.610195,2025-11-04
경상남도 거제시청,옥포동 1795-379(호텔앞),방범,2,200,70도,30일,2024-08-01,055-639-3683,34.8902115,128.6941436,2025-11-04
경상남도 거제시청,옥포동 560,방범,3,200,70도,30일,2024-08-01,055-639-3683,34.89392051,128.688085,2025-11-04
경상남도 거제시청,능포동 519-13,방범,4,200,70도,30일,2024-08-01,055-639-3683,34.88316325,128.736226,2025-11-04
경상남도 거제시청,일운면 지세포리 1375-22,방범,2,200,70도,30일,2024-08-01,055-639-3683,34.82712977,128.703926,2025-11-04
경상남도 거제시청,장평동 530,방범,5,200,70도,30일,2024-08-01,055-639-3683,34.89363148,128.6052305,2025-11-04
경상남도 거제시청,고현동 1029,방범,2,200,70도,30일,2024-08-01,055-639-3683,34.89399568,128.6271497,2025-11-04
경상남도 거제시청,상동동 484,방범,2,200,70도,30일,2024-08-01,055-639-3683,34.87660965,128.6265869,2025-11-04
경상남도 거제시청,하청면 연구리 39-7 일대,방범,3,200,70도,30일,2024-12-01,055-639-3683,34.97767946,128.6342773,2025-11-04
경상남도 거제시청,옥포동 806 일대,방범,4,200,70도,30일,2024-12-01,055-639-3683,34.89590876,128.6971367,2025-11-04
경상남도 거제시청,장목면 외포리 산 117,방범,2,200,70도,30일,2024-12-01,055-639-3683,34.93719781,128.7172637,2025-11-04
경상남도 거제시청,옥포동 산 32-18 일대,방범,2,200,70도,30일,2024-12-01,055-639-3683,34.89846111,128.7034192,2025-11-04
경상남도 거제시청,동부면 가배2길 20 일대,방범,3,200,70도,30일,2024-12-01,055-639-3683,34.78481956,128.5704425,2025-11-04
경상남도 거제시청,덕원길 73 일대,방범,2,200,70도,30일,2024-12-01,055-639-3683,34.77875587,128.5749295,2025-11-04
경상남도 거제시청,사등면 사곡리산 59-3 일대,방범,2,200,70도,30일,2024-12-01,055-639-3683,34.8988195,128.564183,2025-11-04
경상남도 거제시청,거제면 옥산리 321-0,재난관리,1,200,70도,30일,2024-11-01,055-639-3683,34.87691491,128.5766322,2025-11-04
경상남도 거제시청,둔덕면 거림리 1033-0,재난관리,1,200,70도,30일,2024-11-01,055-639-3683,34.85906049,128.5040152,2025-11-04
경상남도 거제시청,사등면 지석리 552-1,재난관리,1,200,70도,30일,2024-11-01,055-639-3683,34.90231975,128.5234061,2025-11-04
경상남도 거제시청,장평동 384-1,재난관리,1,200,70도,30일,2024-11-01,055-639-3683,34.8898464,128.5991054,2025-11-04
경상남도 거제시청,연초면 오비리 392-1,재난관리,1,200,70도,30일,2024-11-01,055-639-3683,34.92145217,128.6284845,2025-11-04
경상남도 거제시청,아주동 565,방범,2,200,70도,30일,2024-12-01,055-639-3683,34.87357076,128.6918889,2025-11-04
경상남도 거제시청,장목면 율천리 598-3,방범,3,200,70도,30일,2024-12-01,055-639-3683,34.9656904,128.6887203,2025-11-04
경상남도 거제시청,사등면 지석리 903-11,방범,2,200,70도,30일,2024-12-01,055-639-3683,34.90918853,128.5152123,2025-11-04
경상남도 거제시청,옥포동 산 71-29,방범,2,200,70도,30일,2024-12-01,055-639-3683,34.89341877,128.7031447,2025-11-04
경상남도 거제시청,상동동 산 113,방범,3,200,70도,30일,2024-12-01,055-639-3683,34.85957914,128.6271937,2025-11-04
경상남도 거제시청,수월동 1075-1,방범,3,200,70도,30일,2024-12-01,055-639-3683,34.8936135,128.6451931,2025-11-04
경상남도 거제시청,옥포동 886-10,방범,2,200,70도,30일,2024-12-01,055-639-3683,34.89698536,128.6986432,2025-11-04
경상남도 거제시청,장승포동 547-5,방범,4,200,70도,30일,2024-12-01,055-639-3683,34.86235639,128.7242023,2025-11-04
경상남도 거제시청,하청면 연구리 406-2,방범,4,200,70도,30일,2024-12-01,055-639-3683,34.97912542,128.6313948,2025-11-04
경상남도 거제시청,능포동 산1,방범,2,200,70도,30일,2024-12-01,055-639-3683,34.89538366,128.7516779,2025-11-04
경상남도 거제시청,장평동 168-1,방범,4,200,70도,30일,2025-04-01,055-639-3683,34.88910778,128.6090358,2025-11-04
경상남도 거제시청,사등면 사곡리 288-4,방범,2,200,70도,30일,2025-06-01,055-639-3683,34.89633196,128.5839039,2025-11-04
경상남도 거제시청,거제면 법동리 286-34,방범,3,200,70도,30일,2025-06-01,055-639-3683,34.815544,128.5321222,2025-11-04
경상남도 거제시청,일운면 지세포리 929-69,방범,4,200,70도,30일,2025-06-01,055-639-3683,34.82996862,128.7048374,2025-11-04
경상남도 거제시청,동부면 학동리 105-1,방범,3,200,70도,30일,2025-06-01,055-639-3683,34.77838334,128.6521255,2025-11-04
경상남도 거제시청,장목면 시방리 220-1,방범,2,200,70도,30일,2025-06-01,055-639-3683,34.96023416,128.7120337,2025-11-04
경상남도 거제시청,남부면 쌍근2길4,방범,3,200,70도,30일,2025-06-01,055-639-3683,34.76137879,128.5866523,2025-11-04
경상남도 거제시청,장목면 관포리 156-4,방범,2,200,70도,30일,2025-06-01,055-639-3683,34.97985867,128.689844,2025-11-04
경상남도 거제시청,사등면 사등리 1960,방범,3,200,70도,30일,2025-06-01,055-639-3683,34.91157694,128.5427269,2025-11-04
경상남도 거제시청,동부면 산양리 196-3,방범,3,200,70도,30일,2025-06-01,055-639-3683,34.81572004,128.6173892,2025-11-04
경상남도 거제시청,장승포동 661-1,방범,2,200,70도,30일,2025-06-01,055-639-3683,34.86845852,128.7246123,2025-11-04
경상남도 거제시청,능포동 379-16,방범,3,200,70도,30일,2025-06-01,055-639-3683,34.87804694,128.7323971,2025-11-04
경상남도 거제시청,아주동 산52-2,방범,3,200,70도,30일,2025-06-01,055-639-3683,34.87100643,128.681358,2025-11-04
경상남도 거제시청,옥포동 1301,방범,4,200,70도,30일,2025-06-01,055-639-3683,34.89966669,128.6862662,2025-11-04
경상남도 거제시청,장평동 116-19,방범,3,200,70도,30일,2025-06-01,055-639-3683,34.88343711,128.6123137,2025-11-04
경상남도 거제시청,장평3로5길 49,방범,2,200,70도,30일,2025-06-01,055-639-3683,34.88963408,128.6042968,2025-11-04
경상남도 거제시청,중곡로2길 12,방범,3,200,70도,30일,2025-06-01,055-639-3683,34.8934786,128.630396,2025-11-04
경상남도 거제시청,고현동 426-2,방범,2,200,70도,30일,2025-06-01,055-639-3683,34.87995369,128.6282548,2025-11-04
경상남도 거제시청,구조라로4길 3-1,방범,4,200,70도,30일,2025-06-01,055-639-3683,34.8053622,128.6944804,2025-11-04
경상남도 거제시청,장평동 43-18,방범,4,200,70도,30일,2025-05-01,055-639-3683,34.89061551,128.6111914,2025-11-04
경상남도 거제시청,장평동 86-7,방범,4,200,70도,30일,2025-05-01,055-639-3683,34.88973982,128.6096977,2025-11-04
경상남도 거제시청,장평동 156,방범,2,200,70도,30일,2025-05-01,055-639-3683,34.88832983,128.6068209,2025-11-04
경상남도 거제시청,고현동 1006-4,방범,3,200,70도,30일,2024-12-01,055-639-3683,34.89281509,128.6252861,2025-11-04
경상남도 거제시청,고현동 986,방범,3,200,70도,30일,2024-12-01,055-639-3683,34.89683155,128.6268603,2025-11-04
